villcode,county,district,village,agree_2025,disagree_2025,2021_agree,2021_disagree,agree_diff,disagree_diff,agree_pct_change,disagree_pct_change
64000050047,高雄市,三民區,安和里,429,379,363,795,66,-416,18.182,-52.327
64000050048,高雄市,三民區,達德里,174,161,194,449,-20,-288,-10.309,-64.143
64000050049,高雄市,三民區,達明里,241,223,237,482,4,-259,1.688,-53.734
64000050050,高雄市,三民區,達仁里,225,164,217,445,8,-281,3.687,-63.146
64000050051,高雄市,三民區,達勇里,168,94,139,265,29,-171,20.863,-64.528
64000050052,高雄市,三民區,同德里,462,346,479,826,-17,-480,-3.549,-58.111
64000050053,高雄市,三民區,德智里,405,264,383,605,22,-341,5.744,-56.364
64000050054,高雄市,三民區,德仁里,297,211,312,557,-15,-346,-4.808,-62.118
64000050055,高雄市,三民區,安生里,265,217,210,485,55,-268,26.19,-55.258
64000050056,高雄市,三民區,德東里,109,104,129,266,-20,-162,-15.504,-60.902
64000050057,高雄市,三民區,德行里,187,162,193,377,-6,-215,-3.109,-57.029
64000050058,高雄市,三民區,精華里,254,206,243,454,11,-248,4.527,-54.626
64000050059,高雄市,三民區,民享里,319,289,333,673,-14,-384,-4.204,-57.058
64000050060,高雄市,三民區,安宜里,538,371,482,984,56,-613,11.618,-62.297
64000050061,高雄市,三民區,安泰里,634,404,614,1041,20,-637,3.257,-61.191
64000050062,高雄市,三民區,安邦里,607,492,586,1135,21,-643,3.584,-56.652
64000050063,高雄市,三民區,十全里,247,172,230,524,17,-352,7.391,-67.176
64000050064,高雄市,三民區,十美里,266,233,281,551,-15,-318,-5.338,-57.713
64000050065,高雄市,三民區,德北里,459,246,354,579,105,-333,29.661,-57.513
64000050066,高雄市,三民區,立誠里,122,101,102,234,20,-133,19.608,-56.838
64000050067,高雄市,三民區,立業里,100,110,114,270,-14,-160,-12.281,-59.259
64000050068,高雄市,三民區,港東里,201,153,192,399,9,-246,4.688,-61.654
64000050069,高雄市,三民區,港新里,277,165,249,381,28,-216,11.245,-56.693
64000050070,高雄市,三民區,港西里,98,63,122,207,-24,-144,-19.672,-69.565
64000050072,高雄市,三民區,博愛里,195,143,216,325,-21,-182,-9.722,-56.0
64000050073,高雄市,三民區,博惠里,677,418,688,1147,-11,-729,-1.599,-63.557
64000050074,高雄市,三民區,長明里,169,79,184,241,-15,-162,-8.152,-67.22
64000050075,高雄市,三民區,建東里,216,94,193,253,23,-159,11.917,-62.846
64000050076,高雄市,三民區,興德里,378,218,359,504,19,-286,5.292,-56.746
64000050077,高雄市,三民區,鳳南里,153,116,127,329,26,-213,20.472,-64.742
64000050078,高雄市,三民區,鳳北里,186,196,209,447,-23,-251,-11.005,-56.152
64000050079,高雄市,三民區,德西里,403,174,163,264,240,-90,147.239,-34.091
64000050081,高雄市,三民區,豐裕里,332,236,315,657,17,-421,5.397,-64.079
64000050082,高雄市,三民區,川東里,182,118,195,333,-13,-215,-6.667,-64.565
64000050083,高雄市,三民區,裕民里,211,120,191,314,20,-194,10.471,-61.783
64000050084,高雄市,三民區,力行里,157,132,177,318,-20,-186,-11.299,-58.491
64000050085,高雄市,三民區,千歲里,216,140,223,355,-7,-215,-3.139,-60.563
64000050086,高雄市,三民區,立德里,209,158,218,339,-9,-181,-4.128,-53.392
64000050087,高雄市,三民區,千北里,161,117,153,306,8,-189,5.229,-61.765
64000050088,高雄市,三民區,千秋里,301,229,304,580,-3,-351,-0.987,-60.517
64000080001,高雄市,苓雅區,博仁里,117,66,162,178,-45,-112,-27.778,-62.921
64000080002,高雄市,苓雅區,苓洲里,269,144,287,336,-18,-192,-6.272,-57.143
64000080003,高雄市,苓雅區,苓昇里,179,121,213,293,-34,-172,-15.962,-58.703
64000080004,高雄市,苓雅區,苓中里,263,222,260,442,3,-220,1.154,-49.774
64000080005,高雄市,苓雅區,苓雅里,255,142,276,334,-21,-192,-7.609,-57.485
64000080006,高雄市,苓雅區,苓東里,226,164,210,393,16,-229,7.619,-58.27
64000080007,高雄市,苓雅區,城北里,335,168,276,381,59,-213,21.377,-55.906
64000080008,高雄市,苓雅區,城西里,96,70,96,162,0,-92,0.0,-56.79
64000080009,高雄市,苓雅區,城東里,327,198,325,473,2,-275,0.615,-58.14
64000080010,高雄市,苓雅區,意誠里,635,315,650,737,-15,-422,-2.308,-57.259
64000080011,高雄市,苓雅區,鼓中里,166,105,154,257,12,-152,7.792,-59.144
64000080012,高雄市,苓雅區,田西里,239,156,266,342,-27,-186,-10.15,-54.386
64000080013,高雄市,苓雅區,人和里,277,181,272,445,5,-264,1.838,-59.326
64000080014,高雄市,苓雅區,仁政里,247,154,287,348,-40,-194,-13.937,-55.747
64000080015,高雄市,苓雅區,廣澤里,253,202,281,536,-28,-334,-9.964,-62.313
64000080016,高雄市,苓雅區,美田里,168,103,209,284,-41,-181,-19.617,-63.732
64000080017,高雄市,苓雅區,華堂里,506,275,573,801,-67,-526,-11.693,-65.668
64000080018,高雄市,苓雅區,日中里,349,225,377,625,-28,-400,-7.427,-64.0
64000080019,高雄市,苓雅區,普照里,556,320,556,827,0,-507,0.0,-61.306
64000080020,高雄市,苓雅區,和煦里,316,171,379,519,-63,-348,-16.623,-67.052
64000080021,高雄市,苓雅區,晴朗里,340,153,321,433,19,-280,5.919,-64.665
64000080022,高雄市,苓雅區,普天里,619,394,675,890,-56,-496,-8.296,-55.73
64000080023,高雄市,苓雅區,林富里,467,216,444,585,23,-369,5.18,-63.077
64000080024,高雄市,苓雅區,林圍里,488,210,507,554,-19,-344,-3.748,-62.094
64000080025,高雄市,苓雅區,林安里,300,162,306,343,-6,-181,-1.961,-52.77
64000080026,高雄市,苓雅區,光華里,93,89,101,218,-8,-129,-7.921,-59.174
64000080027,高雄市,苓雅區,林興里,141,168,162,394,-21,-226,-12.963,-57.36
64000080028,高雄市,苓雅區,林華里,421,311,447,767,-26,-456,-5.817,-59.452
64000080029,高雄市,苓雅區,林西里,241,134,278,388,-37,-254,-13.309,-65.464
64000080030,高雄市,苓雅區,林中里,475,274,498,756,-23,-482,-4.618,-63.757
64000080031,高雄市,苓雅區,林泉里,401,133,418,455,-17,-322,-4.067,-70.769
64000080032,高雄市,苓雅區,林南里,532,207,656,652,-124,-445,-18.902,-68.252
64000080033,高雄市,苓雅區,中正里,525,271,548,718,-23,-447,-4.197,-62.256
64000080034,高雄市,苓雅區,尚義里,292,152,298,398,-6,-246,-2.013,-61.809
64000080035,高雄市,苓雅區,同慶里,411,201,469,517,-58,-316,-12.367,-61.122
64000080036,高雄市,苓雅區,凱旋里,417,161,491,449,-74,-288,-15.071,-64.143
64000080037,高雄市,苓雅區,安祥里,487,268,486,619,1,-351,0.206,-56.704
64000080038,高雄市,苓雅區,奏捷里,294,143,315,395,-21,-252,-6.667,-63.797
64000080039,高雄市,苓雅區,福壽里,205,184,206,473,-1,-289,-0.485,-61.099
64000080040,高雄市,苓雅區,福南里,290,175,286,501,4,-326,1.399,-65.07
64000080041,高雄市,苓雅區,五權里,520,322,492,599,28,-277,5.691,-46.244
64000080042,高雄市,苓雅區,民主里,768,461,718,1013,50,-552,6.964,-54.492
64000080043,高雄市,苓雅區,林德里,346,193,360,473,-14,-280,-3.889,-59.197
64000080044,高雄市,苓雅區,林貴里,320,180,326,450,-6,-270,-1.84,-60.0
64000080045,高雄市,苓雅區,林榮里,816,417,752,915,64,-498,8.511,-54.426
64000080046,高雄市,苓雅區,英明里,309,181,296,520,13,-339,4.392,-65.192
64000080047,高雄市,苓雅區,林靖里,406,120,400,334,6,-214,1.5,-64.072
64000080048,高雄市,苓雅區,朝陽里,235,162,229,390,6,-228,2.62,-58.462
64000080049,高雄市,苓雅區,福隆里,436,329,391,737,45,-408,11.509,-55.36
64000080050,高雄市,苓雅區,福祥里,236,146,233,294,3,-148,1.288,-50.34
64000080051,高雄市,苓雅區,福海里,170,85,220,230,-50,-145,-22.727,-63.043
64000080052,高雄市,苓雅區,福康里,291,197,278,572,13,-375,4.676,-65.559
64000080053,高雄市,苓雅區,福人里,352,185,342,476,10,-291,2.924,-61.134
64000080054,高雄市,苓雅區,福地里,456,242,413,654,43,-412,10.412,-62.997
64000080055,高雄市,苓雅區,福居里,346,249,349,708,-3,-459,-0.86,-64.831
64000080056,高雄市,苓雅區,福東里,478,254,455,643,23,-389,5.055,-60.498
64000080057,高雄市,苓雅區,福西里,284,165,276,507,8,-342,2.899,-67.456
64000080058,高雄市,苓雅區,永康里,407,228,441,544,-34,-316,-7.71,-58.088
64000080059,高雄市,苓雅區,正文里,416,239,396,597,20,-358,5.051,-59.966
64000080060,高雄市,苓雅區,正言里,490,283,510,691,-20,-408,-3.922,-59.045
64000080061,高雄市,苓雅區,正大里,917,427,931,1064,-14,-637,-1.504,-59.868
64000080062,高雄市,苓雅區,五福里,643,321,689,948,-46,-627,-6.676,-66.139
64000080063,高雄市,苓雅區,正心里,651,366,674,922,-23,-556,-3.412,-60.304
64000080064,高雄市,苓雅區,正道里,671,382,721,999,-50,-617,-6.935,-61.762
64000080065,高雄市,苓雅區,正義里,371,321,421,739,-50,-418,-11.876,-56.563
64000080066,高雄市,苓雅區,正仁里,411,195,442,564,-31,-369,-7.014,-65.426
64000080067,高雄市,苓雅區,文昌里,525,296,561,985,-36,-689,-6.417,-69.949
64000080068,高雄市,苓雅區,建軍里,296,188,272,524,24,-336,8.824,-64.122
64000080069,高雄市,苓雅區,衛武里,373,179,410,477,-37,-298,-9.024,-62.474
64000020001,高雄市,鼓山區,鼓峰里,466,142,462,382,4,-240,0.866,-62.827
64000020002,高雄市,鼓山區,雄峰里,511,114,529,292,-18,-178,-3.403,-60.959
64000020003,高雄市,鼓山區,前峰里,940,378,966,985,-26,-607,-2.692,-61.624
64000020004,高雄市,鼓山區,光榮里,532,407,454,1097,78,-690,17.181,-62.899
64000020005,高雄市,鼓山區,民族里,241,166,233,407,8,-241,3.433,-59.214
64000020006,高雄市,鼓山區,內惟里,163,133,148,333,15,-200,10.135,-60.06
64000020007,高雄市,鼓山區,建國里,440,280,425,660,15,-380,3.529,-57.576
64000020008,高雄市,鼓山區,忠正里,611,334,617,932,-6,-598,-0.972,-64.163
64000020009,高雄市,鼓山區,自強里,259,12,343,31,-84,-19,-24.49,-61.29
64000020010,高雄市,鼓山區,龍井里,208,137,196,323,12,-186,6.122,-57.585
64000020011,高雄市,鼓山區,正德里,281,202,264,596,17,-394,6.439,-66.107
64000020012,高雄市,鼓山區,平和里,558,413,533,1071,25,-658,4.69,-61.438
64000020013,高雄市,鼓山區,民強里,404,334,419,797,-15,-463,-3.58,-58.093
64000020014,高雄市,鼓山區,厚生里,449,327,457,902,-8,-575,-1.751,-63.747
64000020015,高雄市,鼓山區,龍子里,2951,1435,2888,3716,63,-2281,2.181,-61.383
64000020016,高雄市,鼓山區,龍水里,4820,2194,4466,5310,354,-3116,7.927,-58.682
64000020017,高雄市,鼓山區,明誠里,3286,1328,3365,3431,-79,-2103,-2.348,-61.294
64000020018,高雄市,鼓山區,華豐里,832,369,834,814,-2,-445,-0.24,-54.668
64000020019,高雄市,鼓山區,裕興里,726,305,740,685,-14,-380,-1.892,-55.474
64000020020,高雄市,鼓山區,裕豐里,641,156,675,466,-34,-310,-5.037,-66.524
64000020021,高雄市,鼓山區,鼓岩里,150,159,155,322,-5,-163,-3.226,-50.621
64000020022,高雄市,鼓山區,樹德里,171,163,170,395,1,-232,0.588,-58.734
64000020023,高雄市,鼓山區,寶樹里,138,146,183,337,-45,-191,-24.59,-56.677
64000020024,高雄市,鼓山區,興宗里,216,125,203,356,13,-231,6.404,-64.888
64000020025,高雄市,鼓山區,光化里,220,130,211,322,9,-192,4.265,-59.627
64000020026,高雄市,鼓山區,山下里,242,152,260,344,-18,-192,-6.923,-55.814
64000020027,高雄市,鼓山區,河邊里,192,121,220,336,-28,-215,-12.727,-63.988
64000020028,高雄市,鼓山區,綠川里,214,163,204,411,10,-248,4.902,-60.341
64000020029,高雄市,鼓山區,登山里,70,72,97,158,-27,-86,-27.835,-54.43
64000020030,高雄市,鼓山區,峰南里,111,109,99,254,12,-145,12.121,-57.087
64000020031,高雄市,鼓山區,麗興里,129,121,141,274,-12,-153,-8.511,-55.839
64000020032,高雄市,鼓山區,新民里,126,140,112,309,14,-169,12.5,-54.693
64000020033,高雄市,鼓山區,延平里,84,113,99,263,-15,-150,-15.152,-57.034
64000020034,高雄市,鼓山區,維生里,180,143,190,386,-10,-243,-5.263,-62.953
64000020035,高雄市,鼓山區,惠安里,159,126,136,337,23,-211,16.912,-62.611
64000020036,高雄市,鼓山區,壽山里,131,143,144,383,-13,-240,-9.028,-62.663
64000020037,高雄市,鼓山區,哨船頭里,160,104,179,249,-19,-145,-10.615,-58.233
64000020038,高雄市,鼓山區,桃源里,69,49,83,151,-14,-102,-16.867,-67.55
64000010001,高雄市,鹽埕區,藍橋里,217,167,197,431,20,-264,10.152,-61.253
64000010002,高雄市,鹽埕區,慈愛里,57,42,50,106,7,-64,14.0,-60.377
64000010003,高雄市,鹽埕區,博愛里,108,95,102,224,6,-129,5.882,-57.589
64000010004,高雄市,鹽埕區,壽星里,228,116,237,304,-9,-188,-3.797,-61.842
64000010005,高雄市,鹽埕區,中山里,194,192,244,349,-50,-157,-20.492,-44.986
64000010006,高雄市,鹽埕區,教仁里,342,213,357,572,-15,-359,-4.202,-62.762
64000010007,高雄市,鹽埕區,新樂里,152,89,171,244,-19,-155,-11.111,-63.525
64000010008,高雄市,鹽埕區,中原里,72,76,97,202,-25,-126,-25.773,-62.376
64000010009,高雄市,鹽埕區,光明里,202,138,189,393,13,-255,6.878,-64.885
64000010010,高雄市,鹽埕區,育仁里,99,84,128,232,-29,-148,-22.656,-63.793
64000010011,高雄市,鹽埕區,河濱里,265,185,298,484,-33,-299,-11.074,-61.777
64000010012,高雄市,鹽埕區,沙地里,93,76,97,235,-4,-159,-4.124,-67.66
64000010013,高雄市,鹽埕區,南端里,142,90,152,272,-10,-182,-6.579,-66.912
64000010014,高雄市,鹽埕區,港都里,159,135,163,336,-4,-201,-2.454,-59.821
64000010015,高雄市,鹽埕區,江西里,151,117,167,320,-16,-203,-9.581,-63.438
64000010016,高雄市,鹽埕區,新豐里,159,96,149,228,10,-132,6.711,-57.895
64000010017,高雄市,鹽埕區,府北里,324,245,322,542,2,-297,0.621,-54.797
64000010018,高雄市,鹽埕區,陸橋里,184,131,185,328,-1,-197,-0.541,-60.061
64000010019,高雄市,鹽埕區,瀨南里,82,84,92,186,-10,-102,-10.87,-54.839
64000010020,高雄市,鹽埕區,新化里,94,49,100,171,-6,-122,-6.0,-71.345
64000010021,高雄市,鹽埕區,江南里,54,84,48,214,6,-130,12.5,-60.748
64000070001,高雄市,前金區,三川里,141,103,81,245,60,-142,74.074,-57.959
64000070002,高雄市,前金區,草江里,276,107,222,265,54,-158,24.324,-59.623
64000070003,高雄市,前金區,長城里,221,192,191,388,30,-196,15.707,-50.515
64000070004,高雄市,前金區,北金里,111,84,134,239,-23,-155,-17.164,-64.854
64000070005,高雄市,前金區,東金里,157,131,174,298,-17,-167,-9.77,-56.04
64000070006,高雄市,前金區,新生里,727,342,740,886,-13,-544,-1.757,-61.4
64000070007,高雄市,前金區,後金里,113,57,129,181,-16,-124,-12.403,-68.508
64000070008,高雄市,前金區,長興里,233,132,217,314,16,-182,7.373,-57.962
64000070009,高雄市,前金區,青山里,347,197,329,484,18,-287,5.471,-59.298
64000070010,高雄市,前金區,民生里,155,97,159,192,-4,-95,-2.516,-49.479
64000070011,高雄市,前金區,復元里,208,135,198,278,10,-143,5.051,-51.439
64000070012,高雄市,前金區,林投里,127,103,133,271,-6,-168,-4.511,-61.993
64000070013,高雄市,前金區,國民里,179,95,159,251,20,-156,12.579,-62.151
64000070014,高雄市,前金區,社東里,270,140,306,373,-36,-233,-11.765,-62.466
64000070015,高雄市,前金區,社西里,268,121,237,271,31,-150,13.08,-55.351
64000070016,高雄市,前金區,博孝里,164,126,185,280,-21,-154,-11.351,-55.0
64000070017,高雄市,前金區,長生里,339,190,376,444,-37,-254,-9.84,-57.207
64000070018,高雄市,前金區,榮復里,184,118,199,288,-15,-170,-7.538,-59.028
64000070019,高雄市,前金區,文西里,186,130,161,288,25,-158,15.528,-54.861
64000070020,高雄市,前金區,文東里,211,128,223,318,-12,-190,-5.381,-59.748
64000060001,高雄市,新興區,浩然里,365,185,419,415,-54,-230,-12.888,-55.422
64000060002,高雄市,新興區,振成里,180,99,214,269,-34,-170,-15.888,-63.197
64000060003,高雄市,新興區,德生里,544,294,569,734,-25,-440,-4.394,-59.946
64000060004,高雄市,新興區,振華里,207,85,231,263,-24,-178,-10.39,-67.681
64000060005,高雄市,新興區,正氣里,269,142,268,379,1,-237,0.373,-62.533
64000060006,高雄市,新興區,德政里,157,57,152,151,5,-94,3.289,-62.252
64000060007,高雄市,新興區,仁聲里,173,114,176,244,-3,-130,-1.705,-53.279
64000060008,高雄市,新興區,德望里,333,176,347,482,-14,-306,-4.035,-63.485
64000060009,高雄市,新興區,華聲里,152,103,150,257,2,-154,1.333,-59.922
64000060010,高雄市,新興區,蕉園里,153,90,143,216,10,-126,6.993,-58.333
64000060011,高雄市,新興區,永寧里,242,162,230,368,12,-206,5.217,-55.978
64000060012,高雄市,新興區,玉衡里,148,75,117,197,31,-122,26.496,-61.929
64000060013,高雄市,新興區,順昌里,366,232,333,524,33,-292,9.91,-55.725
64000060014,高雄市,新興區,文昌里,556,299,553,772,3,-473,0.542,-61.269
64000060015,高雄市,新興區,光耀里,448,252,454,599,-6,-347,-1.322,-57.93
64000060016,高雄市,新興區,興昌里,294,158,351,432,-57,-274,-16.239,-63.426
64000060017,高雄市,新興區,開平里,596,356,670,905,-74,-549,-11.045,-60.663
64000060018,高雄市,新興區,成功里,308,154,284,301,24,-147,8.451,-48.837
64000060019,高雄市,新興區,新江里,140,93,156,300,-16,-207,-10.256,-69.0
64000060020,高雄市,新興區,黎明里,132,107,152,234,-20,-127,-13.158,-54.274
64000060021,高雄市,新興區,愛平里,176,120,166,271,10,-151,6.024,-55.72
64000060022,高雄市,新興區,南港里,344,287,330,656,14,-369,4.242,-56.25
64000060023,高雄市,新興區,中東里,456,222,474,600,-18,-378,-3.797,-63.0
64000060024,高雄市,新興區,明莊里,96,63,108,199,-12,-136,-11.111,-68.342
64000060025,高雄市,新興區,大明里,163,128,173,301,-10,-173,-5.78,-57.475
64000060026,高雄市,新興區,秋山里,138,104,153,264,-15,-160,-9.804,-60.606
64000060027,高雄市,新興區,長驛里,146,93,154,234,-8,-141,-5.195,-60.256
64000060028,高雄市,新興區,建興里,137,85,126,260,11,-175,8.73,-67.308
64000060029,高雄市,新興區,建華里,140,107,130,260,10,-153,7.692,-58.846
64000060030,高雄市,新興區,漢民里,114,92,119,207,-5,-115,-4.202,-55.556
64000060031,高雄市,新興區,榮治里,138,84,153,179,-15,-95,-9.804,-53.073
64000060032,高雄市,新興區,東坡里,167,163,174,399,-7,-236,-4.023,-59.148
64000120007,高雄市,鳳山區,鳳崗里,231,102,234,257,-3,-155,-1.282,-60.311
64000120010,高雄市,鳳山區,縣衙里,193,87,173,185,20,-98,11.561,-52.973
64000120041,高雄市,鳳山區,曹公里,379,187,411,464,-32,-277,-7.786,-59.698
64000120012,高雄市,鳳山區,鎮西里,924,502,899,1255,25,-753,2.781,-60.0
64000120053,高雄市,鳳山區,北門里,705,388,648,1017,57,-629,8.796,-61.849
