villcode,county,district,village,agree_2025,disagree_2025,agree_2021,disagree_2021,agree_diff,disagree_diff,agree_pct_change,disagree_pct_change
65000020100,新北市,三重區,慈惠里,329,252,299.0,612.0,30.0,-360.0,10.033444816053512,-58.82352941176471
65000020101,新北市,三重區,慈愛里,559,322,497.0,890.0,62.0,-568.0,12.474849094567404,-63.82022471910113
65000020089,新北市,三重區,永福里,808,470,763.0,1283.0,45.0,-813.0,5.897771952817824,-63.367108339828526
65000020099,新北市,三重區,慈生里,384,203,369.0,565.0,15.0,-362.0,4.0650406504065035,-64.070796460177
65000020098,新北市,三重區,慈福里,376,187,286.0,573.0,90.0,-386.0,31.46853146853147,-67.36474694589877
65000020103,新北市,三重區,慈祐里,812,387,701.0,1134.0,111.0,-747.0,15.834522111269614,-65.87301587301587
65000020106,新北市,三重區,富華里,567,206,460.0,683.0,107.0,-477.0,23.26086956521739,-69.8389458272328
65000020104,新北市,三重區,五華里,858,430,738.0,1188.0,120.0,-758.0,16.260162601626014,-63.804713804713806
65000020096,新北市,三重區,五福里,572,224,533.0,817.0,39.0,-593.0,7.317073170731707,-72.58261933904528
65000020001,新北市,三重區,大有里,898,383,788.0,1251.0,110.0,-868.0,13.959390862944163,-69.38449240607514
65000020110,新北市,三重區,博愛里,787,336,742.0,1053.0,45.0,-717.0,6.064690026954178,-68.09116809116809
65000020002,新北市,三重區,二重里,365,168,212.0,353.0,153.0,-185.0,72.16981132075472,-52.40793201133145
65000020003,新北市,三重區,頂崁里,421,192,332.0,636.0,89.0,-444.0,26.80722891566265,-69.81132075471697
65000020004,新北市,三重區,谷王里,427,163,166.0,278.0,261.0,-115.0,157.2289156626506,-41.36690647482014
65000020109,新北市,三重區,五谷里,386,173,322.0,496.0,64.0,-323.0,19.875776397515526,-65.12096774193549
65000020005,新北市,三重區,中興里,736,369,613.0,1038.0,123.0,-669.0,20.0652528548124,-64.45086705202311
65000020006,新北市,三重區,德厚里,235,88,58.0,119.0,177.0,-31.0,305.1724137931035,-26.05042016806723
65000020007,新北市,三重區,成功里,1498,589,1189.0,1426.0,309.0,-837.0,25.988225399495374,-58.69565217391305
65000020008,新北市,三重區,福祉里,1020,413,900.0,1270.0,120.0,-857.0,13.333333333333334,-67.48031496062991
65000020111,新北市,三重區,福德里,741,316,680.0,887.0,61.0,-571.0,8.970588235294118,-64.37429537767756
65000020009,新北市,三重區,福民里,518,233,553.0,792.0,-35.0,-559.0,-6.329113924050633,-70.58080808080808
65000020010,新北市,三重區,過田里,1128,426,1139.0,1359.0,-11.0,-933.0,-0.9657594381035997,-68.65342163355407
65000020011,新北市,三重區,錦田里,356,181,343.0,486.0,13.0,-305.0,3.7900874635568513,-62.757201646090536
65000020012,新北市,三重區,重明里,708,304,626.0,872.0,82.0,-568.0,13.099041533546327,-65.13761467889908
65000020013,新北市,三重區,光田里,836,381,782.0,1108.0,54.0,-727.0,6.905370843989769,-65.61371841155234
65000020014,新北市,三重區,光陽里,1217,528,1163.0,1563.0,54.0,-1035.0,4.643164230438521,-66.21880998080614
65000020015,新北市,三重區,田心里,701,288,594.0,948.0,107.0,-660.0,18.013468013468014,-69.62025316455697
65000020016,新北市,三重區,福田里,655,325,592.0,875.0,63.0,-550.0,10.641891891891891,-62.857142857142854
65000020017,新北市,三重區,田中里,924,529,856.0,1562.0,68.0,-1033.0,7.943925233644859,-66.13316261203586
65000020018,新北市,三重區,田安里,1105,483,974.0,1440.0,131.0,-957.0,13.449691991786446,-66.45833333333333
65000020019,新北市,三重區,三民里,504,266,459.0,725.0,45.0,-459.0,9.803921568627452,-63.310344827586206
65000020020,新北市,三重區,光明里,1256,505,1232.0,1562.0,24.0,-1057.0,1.948051948051948,-67.66965428937259
65000020021,新北市,三重區,光正里,545,196,529.0,559.0,16.0,-363.0,3.0245746691871456,-64.93738819320215
65000020022,新北市,三重區,同安里,313,119,215.0,276.0,98.0,-157.0,45.58139534883721,-56.88405797101449
65000020023,新北市,三重區,同慶里,364,121,311.0,384.0,53.0,-263.0,17.041800643086816,-68.48958333333334
65000020024,新北市,三重區,菜寮里,396,180,376.0,522.0,20.0,-342.0,5.319148936170213,-65.51724137931035
65000020025,新北市,三重區,永春里,374,125,330.0,405.0,44.0,-280.0,13.333333333333334,-69.1358024691358
65000020026,新北市,三重區,中正里,286,133,263.0,333.0,23.0,-200.0,8.745247148288973,-60.06006006006006
65000020027,新北市,三重區,吉利里,262,128,231.0,304.0,31.0,-176.0,13.41991341991342,-57.89473684210527
65000020028,新北市,三重區,大同里,403,180,321.0,446.0,82.0,-266.0,25.54517133956386,-59.64125560538116
65000020029,新北市,三重區,中民里,250,100,227.0,279.0,23.0,-179.0,10.13215859030837,-64.15770609318996
65000020030,新北市,三重區,平和里,292,128,268.0,340.0,24.0,-212.0,8.955223880597014,-62.35294117647059
65000020031,新北市,三重區,大安里,356,95,297.0,339.0,59.0,-244.0,19.865319865319865,-71.976401179941
65000020032,新北市,三重區,仁德里,309,154,296.0,423.0,13.0,-269.0,4.391891891891892,-63.593380614657214
65000020033,新北市,三重區,忠孝里,318,133,304.0,407.0,14.0,-274.0,4.605263157894736,-67.32186732186733
65000020034,新北市,三重區,仁義里,246,131,213.0,298.0,33.0,-167.0,15.492957746478872,-56.04026845637584
65000020035,新北市,三重區,光榮里,271,110,230.0,308.0,41.0,-198.0,17.82608695652174,-64.28571428571429
65000020036,新北市,三重區,光輝里,288,127,261.0,350.0,27.0,-223.0,10.344827586206897,-63.714285714285715
65000020037,新北市,三重區,福星里,254,95,239.0,317.0,15.0,-222.0,6.2761506276150625,-70.03154574132492
65000020038,新北市,三重區,福利里,461,173,423.0,502.0,38.0,-329.0,8.983451536643026,-65.5378486055777
65000020039,新北市,三重區,清和里,784,308,744.0,947.0,40.0,-639.0,5.376344086021505,-67.47624076029567
65000020040,新北市,三重區,永興里,311,136,266.0,343.0,45.0,-207.0,16.917293233082706,-60.34985422740525
65000020041,新北市,三重區,中山里,489,214,454.0,631.0,35.0,-417.0,7.709251101321586,-66.08557844690966
65000020042,新北市,三重區,大園里,422,216,383.0,622.0,39.0,-406.0,10.182767624020887,-65.27331189710611
65000020043,新北市,三重區,國隆里,710,257,540.0,597.0,170.0,-340.0,31.48148148148148,-56.951423785594635
65000020044,新北市,三重區,重陽里,557,252,552.0,767.0,5.0,-515.0,0.9057971014492754,-67.14471968709258
65000020045,新北市,三重區,民生里,709,381,590.0,1058.0,119.0,-677.0,20.16949152542373,-63.98865784499055
65000020046,新北市,三重區,重新里,260,184,204.0,438.0,56.0,-254.0,27.450980392156865,-57.99086757990868
65000020047,新北市,三重區,正德里,201,96,195.0,271.0,6.0,-175.0,3.076923076923077,-64.57564575645756
65000020048,新北市,三重區,正義里,316,166,314.0,460.0,2.0,-294.0,0.6369426751592357,-63.91304347826087
65000020049,新北市,三重區,正安里,365,155,356.0,445.0,9.0,-290.0,2.528089887640449,-65.1685393258427
65000020050,新北市,三重區,自強里,294,160,254.0,441.0,40.0,-281.0,15.748031496062993,-63.718820861678005
65000020051,新北市,三重區,文化里,376,198,397.0,558.0,-21.0,-360.0,-5.289672544080604,-64.51612903225806
65000020052,新北市,三重區,中央里,292,151,253.0,431.0,39.0,-280.0,15.41501976284585,-64.96519721577727
65000020053,新北市,三重區,雙園里,167,67,193.0,203.0,-26.0,-136.0,-13.471502590673575,-66.99507389162561
65000020054,新北市,三重區,錦通里,292,124,268.0,360.0,24.0,-236.0,8.955223880597014,-65.55555555555556
65000020055,新北市,三重區,錦安里,312,149,284.0,395.0,28.0,-246.0,9.859154929577464,-62.278481012658226
65000020056,新北市,三重區,長安里,355,181,317.0,501.0,38.0,-320.0,11.987381703470032,-63.87225548902195
65000020057,新北市,三重區,光華里,363,190,364.0,522.0,-1.0,-332.0,-0.27472527472527475,-63.601532567049816
65000020058,新北市,三重區,長生里,113,78,130.0,215.0,-17.0,-137.0,-13.076923076923078,-63.72093023255814
65000020059,新北市,三重區,開元里,338,174,274.0,382.0,64.0,-208.0,23.357664233576642,-54.45026178010471
65000020060,新北市,三重區,大德里,161,52,150.0,204.0,11.0,-152.0,7.333333333333333,-74.50980392156863
65000020061,新北市,三重區,長元里,413,198,405.0,536.0,8.0,-338.0,1.9753086419753085,-63.059701492537314
65000020062,新北市,三重區,長江里,354,169,330.0,486.0,24.0,-317.0,7.2727272727272725,-65.22633744855966
65000020063,新北市,三重區,長泰里,360,147,338.0,507.0,22.0,-360.0,6.508875739644971,-71.00591715976331
65000020064,新北市,三重區,長福里,288,124,234.0,355.0,54.0,-231.0,23.076923076923077,-65.07042253521126
65000020065,新北市,三重區,介壽里,217,97,208.0,256.0,9.0,-159.0,4.326923076923077,-62.109375
65000020066,新北市,三重區,萬壽里,372,139,345.0,472.0,27.0,-333.0,7.82608695652174,-70.55084745762711
65000020067,新北市,三重區,錦江里,336,150,291.0,514.0,45.0,-364.0,15.463917525773196,-70.8171206225681
65000020068,新北市,三重區,龍濱里,628,262,510.0,755.0,118.0,-493.0,23.137254901960784,-65.29801324503312
65000020069,新北市,三重區,龍門里,319,107,293.0,390.0,26.0,-283.0,8.873720136518772,-72.56410256410255
65000020070,新北市,三重區,秀江里,228,91,179.0,289.0,49.0,-198.0,27.37430167597765,-68.5121107266436
65000020071,新北市,三重區,奕壽里,259,180,278.0,443.0,-19.0,-263.0,-6.83453237410072,-59.36794582392777
65000020072,新北市,三重區,三安里,433,222,400.0,604.0,33.0,-382.0,8.25,-63.24503311258278
65000020073,新北市,三重區,福安里,629,257,454.0,726.0,175.0,-469.0,38.54625550660793,-64.60055096418733
65000020074,新北市,三重區,信安里,322,136,314.0,406.0,8.0,-270.0,2.547770700636943,-66.50246305418719
65000020075,新北市,三重區,安慶里,355,158,293.0,520.0,62.0,-362.0,21.160409556313994,-69.61538461538461
65000020076,新北市,三重區,幸福里,700,343,692.0,1090.0,8.0,-747.0,1.1560693641618496,-68.53211009174312
65000020077,新北市,三重區,六合里,633,341,565.0,887.0,68.0,-546.0,12.035398230088495,-61.55580608793687
65000020078,新北市,三重區,六福里,875,397,750.0,1286.0,125.0,-889.0,16.666666666666664,-69.12908242612752
65000020079,新北市,三重區,順德里,405,169,342.0,540.0,63.0,-371.0,18.421052631578945,-68.7037037037037
65000020080,新北市,三重區,承德里,324,158,270.0,446.0,54.0,-288.0,20.0,-64.57399103139014
65000020081,新北市,三重區,瑞德里,406,192,378.0,554.0,28.0,-362.0,7.4074074074074066,-65.34296028880865
65000020082,新北市,三重區,崇德里,646,359,572.0,971.0,74.0,-612.0,12.937062937062937,-63.027806385169924
65000020083,新北市,三重區,厚德里,626,304,597.0,871.0,29.0,-567.0,4.857621440536013,-65.097588978186
65000020084,新北市,三重區,維德里,455,269,441.0,726.0,14.0,-457.0,3.1746031746031744,-62.94765840220386
65000020085,新北市,三重區,尚德里,481,224,461.0,665.0,20.0,-441.0,4.3383947939262475,-66.3157894736842
65000020086,新北市,三重區,培德里,571,299,559.0,940.0,12.0,-641.0,2.146690518783542,-68.19148936170212
65000020116,新北市,三重區,立德里,571,281,523.0,816.0,48.0,-535.0,9.177820267686425,-65.56372549019608
65000020087,新北市,三重區,永德里,724,379,674.0,1131.0,50.0,-752.0,7.418397626112759,-66.48983200707339
65000020092,新北市,三重區,永煇里,353,198,334.0,637.0,19.0,-439.0,5.688622754491018,-68.91679748822605
65000020113,新北市,三重區,永發里,935,499,777.0,1471.0,158.0,-972.0,20.334620334620336,-66.07749830047587
65000020088,新北市,三重區,永盛里,510,272,452.0,784.0,58.0,-512.0,12.831858407079647,-65.3061224489796
65000020112,新北市,三重區,永吉里,444,190,408.0,623.0,36.0,-433.0,8.823529411764707,-69.5024077046549
65000020091,新北市,三重區,永安里,695,301,575.0,941.0,120.0,-640.0,20.869565217391305,-68.01275239107333
65000020115,新北市,三重區,永豐里,798,409,739.0,1325.0,59.0,-916.0,7.983761840324763,-69.13207547169812
65000020093,新北市,三重區,溪美里,1501,705,1320.0,2070.0,181.0,-1365.0,13.712121212121211,-65.94202898550725
65000020094,新北市,三重區,福隆里,678,329,612.0,1011.0,66.0,-682.0,10.784313725490197,-67.45796241345204
65000020095,新北市,三重區,五常里,1348,554,615.0,989.0,733.0,-435.0,119.1869918699187,-43.98382204246714
65000020097,新北市,三重區,仁忠里,436,184,403.0,614.0,33.0,-430.0,8.188585607940446,-70.03257328990227
65000020117,新北市,三重區,福樂里,578,281,502.0,852.0,76.0,-571.0,15.139442231075698,-67.01877934272301
65000020119,新北市,三重區,五順里,496,287,517.0,829.0,-21.0,-542.0,-4.061895551257253,-65.37997587454765
65000050001,新北市,新莊區,海山里,933,407,886.0,1233.0,47.0,-826.0,5.304740406320542,-66.99107866991079
65000050004,新北市,新莊區,全安里,790,360,755.0,1106.0,35.0,-746.0,4.635761589403973,-67.45027124773961
65000050060,新北市,新莊區,全泰里,972,379,997.0,1094.0,-25.0,-715.0,-2.507522567703109,-65.35648994515539
65000050007,新北市,新莊區,忠孝里,966,346,881.0,1169.0,85.0,-823.0,9.648127128263337,-70.40205303678357
65000050010,新北市,新莊區,文衡里,365,159,371.0,536.0,-6.0,-377.0,-1.6172506738544474,-70.33582089552239
65000050065,新北市,新莊區,文聖里,774,277,681.0,755.0,93.0,-478.0,13.656387665198238,-63.3112582781457
65000050013,新北市,新莊區,興漢里,740,286,706.0,698.0,34.0,-412.0,4.815864022662889,-59.02578796561605
65000050016,新北市,新莊區,榮和里,596,233,570.0,726.0,26.0,-493.0,4.56140350877193,-67.90633608815428
65000050019,新北市,新莊區,文德里,366,118,353.0,378.0,13.0,-260.0,3.6827195467422094,-68.78306878306879
65000050022,新北市,新莊區,文明里,277,133,263.0,400.0,14.0,-267.0,5.323193916349809,-66.75
65000050036,新北市,新莊區,化成里,676,256,565.0,924.0,111.0,-668.0,19.646017699115045,-72.2943722943723
65000050002,新北市,新莊區,頭前里,1982,660,1518.0,2052.0,464.0,-1392.0,30.566534914361,-67.83625730994152
65000050005,新北市,新莊區,福基里,1148,342,913.0,1105.0,235.0,-763.0,25.739320920043813,-69.0497737556561
65000050072,新北市,新莊區,福興里,1073,388,935.0,1343.0,138.0,-955.0,14.759358288770052,-71.10945644080418
65000050064,新北市,新莊區,昌平里,1857,547,1421.0,1538.0,436.0,-991.0,30.682617874736103,-64.43433029908972
65000050033,新北市,新莊區,和平里,659,344,616.0,1101.0,43.0,-757.0,6.98051948051948,-68.75567665758402
65000050047,新北市,新莊區,幸福里,636,338,509.0,986.0,127.0,-648.0,24.95088408644401,-65.72008113590265
65000050074,新北市,新莊區,昌隆里,896,266,730.0,926.0,166.0,-660.0,22.73972602739726,-71.2742980561555
65000050030,新北市,新莊區,信義里,890,365,781.0,1093.0,109.0,-728.0,13.956466069142126,-66.6056724611162
65000050073,新北市,新莊區,昌信里,624,245,562.0,790.0,62.0,-545.0,11.032028469750891,-68.9873417721519
65000050063,新北市,新莊區,昌明里,648,275,569.0,805.0,79.0,-530.0,13.884007029876976,-65.83850931677019
65000050061,新北市,新莊區,仁義里,538,302,454.0,820.0,84.0,-518.0,18.502202643171806,-63.170731707317074
65000050028,新北市,新莊區,仁愛里,387,153,353.0,589.0,34.0,-436.0,9.631728045325778,-74.02376910016977
65000050049,新北市,新莊區,自信里,407,195,311.0,554.0,96.0,-359.0,30.86816720257235,-64.8014440433213
65000050045,新北市,新莊區,自立里,797,352,703.0,1194.0,94.0,-842.0,13.371266002844951,-70.51926298157454
65000050042,新北市,新莊區,自強里,371,163,325.0,516.0,46.0,-353.0,14.153846153846153,-68.4108527131783
65000050025,新北市,新莊區,思源里,840,393,772.0,1214.0,68.0,-821.0,8.808290155440414,-67.62767710049424
65000050039,新北市,新莊區,思賢里,734,331,659.0,970.0,75.0,-639.0,11.380880121396055,-65.87628865979381
65000050051,新北市,新莊區,中華里,579,191,468.0,660.0,111.0,-469.0,23.717948717948715,-71.06060606060606
65000050011,新北市,新莊區,中美里,1047,428,983.0,1352.0,64.0,-924.0,6.510681586978636,-68.34319526627219
65000050008,新北市,新莊區,恆安里,794,319,757.0,982.0,37.0,-663.0,4.887714663143989,-67.5152749490835
65000050026,新北市,新莊區,立人里,526,111,502.0,335.0,24.0,-224.0,4.780876494023905,-66.86567164179105
65000050029,新北市,新莊區,立德里,457,161,484.0,563.0,-27.0,-402.0,-5.578512396694215,-71.40319715808171
65000050014,新北市,新莊區,中和里,789,313,770.0,1048.0,19.0,-735.0,2.4675324675324677,-70.13358778625954
65000050017,新北市,新莊區,中泰里,660,319,546.0,1019.0,114.0,-700.0,20.87912087912088,-68.69479882237488
65000050057,新北市,新莊區,中宏里,655,248,555.0,788.0,100.0,-540.0,18.01801801801802,-68.52791878172589
65000050058,新北市,新莊區,中全里,456,227,377.0,818.0,79.0,-591.0,20.954907161803714,-72.24938875305624
65000050037,新北市,新莊區,立志里,652,307,553.0,922.0,99.0,-615.0,17.90235081374322,-66.70281995661605
65000050076,新北市,新莊區,立廷里,2185,687,1932.0,2233.0,253.0,-1546.0,13.095238095238097,-69.23421406180027
65000050062,新北市,新莊區,立基里,1126,447,1097.0,1369.0,29.0,-922.0,2.643573381950775,-67.34842951059167
65000050020,新北市,新莊區,中誠里,296,135,263.0,498.0,33.0,-363.0,12.547528517110266,-72.89156626506023
65000050023,新北市,新莊區,中港里,997,440,943.0,1380.0,54.0,-940.0,5.726405090137858,-68.11594202898551
65000050054,新北市,新莊區,中信里,1358,556,1216.0,1796.0,142.0,-1240.0,11.677631578947368,-69.04231625835189
65000050075,新北市,新莊區,中平里,1693,590,1538.0,1722.0,155.0,-1132.0,10.078023407022107,-65.73751451800233
65000050053,新北市,新莊區,中原里,2509,847,1975.0,2549.0,534.0,-1702.0,27.037974683544302,-66.77128285602197
65000050052,新北市,新莊區,中隆里,1007,370,709.0,999.0,298.0,-629.0,42.03102961918195,-62.96296296296296
65000050034,新北市,新莊區,立功里,546,235,482.0,768.0,64.0,-533.0,13.278008298755188,-69.40104166666666
65000050059,新北市,新莊區,立泰里,958,358,814.0,1037.0,144.0,-679.0,17.69041769041769,-65.47733847637416
65000050031,新北市,新莊區,立言里,849,304,846.0,1032.0,3.0,-728.0,0.3546099290780142,-70.54263565891473
65000050006,新北市,新莊區,豐年里,535,278,547.0,809.0,-12.0,-531.0,-2.1937842778793417,-65.63658838071693
65000050003,新北市,新莊區,國泰里,229,72,231.0,330.0,-2.0,-258.0,-0.8658008658008658,-78.18181818181819
65000050077,新北市,新莊區,泰豐里,503,189,411.0,545.0,92.0,-356.0,22.38442822384428,-65.3211009174312
